link,title,agency,housing_type,city,details,rent,charges,rent_info,criteria,energy_rating,gas_rating,description
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/153471703.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 63,12m² 690€/mois",sng extensia,Appartement,Toulouse,"                location appartement 63,12m² toulouse - lalande-grand selve            ",690,CC,None,"Ascenseur ; Orientation Est ; Piscine ; Récent ; Surface de 63,12 m² ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel gaz radiateur ; Cuisine équipée ; Séjour ; 1 Parking",50.0,5.0,"QUIETIS GESTION. RÉSIDENCE NEUVE / L'AROME DISPOSITIF PINEL
Située à une dizaine de minutes du centre-ville de Toulouse, la Résidence L'Arôme se trouve dans un contexte de plus en plus convoité par les jeunes actifs et les familles. Commerces de proximité et réseau de transports garantissent un quotidien facile à vivre ! En effet, l'arrêt de bus se situe à 150 m, le supermarché à 450 m, les commerces et l'école à moins de 700 m et, enfin, le Sporting Village (commerces, salle de sport, restaurant avec piscine) se trouve à 800 m.
Contactez Mme SANTOS Sandrine pour visiter ce bel Appartement T3 de 63.12m² au 1er étage avec une loggia de 4.74m². Un séjour donnant sur une cuisine équipée d'un plan de travail, évier, hotte, plaque de cuisson, meubles haut et bas. Deux chambres avec placard, une salle de bain et un WC indépendant.
En sous-sol un parking double en longueur. Loyer de 690,00 euros par mois charges comprises dont 70,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 690,00 euros (soit 10,93 euros/m²) dont 189,36 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/153552199.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 41,4m² 533€/mois",elyade gerance,Appartement,Toulouse,"                location appartement 41,4m² toulouse - lalande-grand selve            ",533,CC,"
                        Loyer : 533 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 50 €Honoraires TTC à la charge du locataire : 538.2 €- Dont honoraires TTC réalisation état des lieux : 124.2 €Dépôt de garantie : 483 €
","Ascenseur ; 1 Balcon ; Gardien ; Surface de 41,4 m² ; Année de construction 2017 ; Au 1er étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Salle d'eau ; 1 Toilette ; Rangements ; Chauffage individuel gaz radiateur ; Cuisine équipée ; Entrée ; Séjour ; 2 Boxes ; 2 Parkings",31.0,7.0,"Venez vivre à TOULOUSE, au coeur du quartier Lalande et de son esprit village avec ses maisons aux briques roses, ses commerces et ses écoles. Bénéficiez d'un emplacement stratégique pour tous vos déplacements à 2 mn de la sortie 12 pour accéder à l'A62, à moins de 10 min en voiture de la station de métro LA VACHE.
 
Nous vous proposons ce T2 composé d'une entrée avec placard, d'un séjour avec cuisine équipée (bloc évier inox, plaque 2 feux, hotte, meubles hauts et bas, réfrigérateur top), une chambre, salle d'eau aménagée avec WC, un balcon de 9.50m², deux parkings en sous-sol.
 
Mandat 7205. Possibilité Loca-Pass. Voir conditions en agence.
 
Louez un logement avec Elyade et bénéficiez gratuitement pendant 1 mois d'ALLOLILY, le service de conciergerie privée accessible à tous (sans obligation de souscription)!
Pour plus d'informations, contactez notre agence.
 
VISITES ET RÉSERVATIONS
* (*Appel non surtaxé) ou."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155059955.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 80m² 882€/mois,sarl agestis,Appartement,Toulouse,                location appartement 80m² toulouse - saint michel-le busca-empalot-saint agne            ,882,CC,None,Ascenseur ; Cave ; 2 Balcons ; Surface de 80 m² ; Bâtiment de 6 étages ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel électrique ; Cuisine équipée ; Séjour ; 1 Parking ; Calme,233.0,45.0,"A voir Absolument ! - BUSCA - TOULOUSE/BUSCA, Rue Felix Durbach, à 100m du Canal du Midi, Appartement T3 de caractère de 80m² dans résidence sécurisée et de bon Standing. Situé 1er étage avec ascenseur.
CLAIR, CALME et TRAVERSANT. Composé d'une vraie cuisine séparée équipée (sol refait à neuf), double séjour, grand rangement aménagé dans le hall nuit, 2 chambres dont une avec placard, salle de bain entièrement refaite à Neuf ! WC séparés. Les plus: 1 Cave - 1 Emplacement de parking dans la cour. DPE: E. LIBRE de suite !
Loyer: 882€ Charges Comprises dont 158€ de provisions sur charges mensuelles avec régularisation annuelle. Honoraires de location: 800€ (dont Frais de constitution dossier, visite, Bail: 560€ + Établissement état des lieux: 240€). Dépôt de garantie: 724€."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155104767.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 60m² 645€/mois,sng extensia,Appartement,Toulouse,                location appartement 60m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ,645,CC,None,Ascenseur ; 1 Balcon ; Disponibilité : 10/02/2020 ; Récent ; Surface de 60 m² ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage individuel gaz radiateur ; Cuisine équipée ; Entrée ; Séjour ; Séjour de 26 m² ; 1 Parking,45.0,10.0,"T3 avec balcon et parking - QUIETIS GESTION.RÉSIDENCE NEUVE BBC.
ENTRE CROIX DAURADE ET LA ROSERAIE - BOULEVARD D'ATLANTA, A 4 mn en voiture du métro Balma Gramont et de son complexe commercial, à 11mn à pied des écoles et gymnase.
La résidence Georgia est idéalement situé dans un quartier résidentiel.
Au pied de la résidence se trouve quelques petits commerces de proximité tel qu'une boulangerie, une épicerie, c'est un emplacement idéal pour toutes personnes aimant bénéficier d'une vie tranquille de quartier et avoir tout à proximité.
Contactez Mme HEIDET joignable pour venir visiter ce très joli appartement T3 au 1er étage de 60 m² composé d'une entrée avec placard, desservant un séjour avec une cuisine ouverte et équipée (plaque vitro 4 feux, plan de travail stratifié, hotte, meubles) donnant sur une loggia de 11 m², 2 chambres avec placard, une salle de bain avec WC séparé. Au sou sol un parking.
 Appartement soumis à la loi PINEL.
Afin de venir visiter cet appartement merci de prendre contact avec Mme HEIDET joignable 
. Loyer de 645,00 euros par mois charges comprises dont 45,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 645,00 euros (soit 10,75 euros/m²) dont 180,00 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155126843.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 63,35m² 775€/mois",,Appartement,Toulouse,"                location appartement 63,35m² toulouse - bonnefoy - la roseraie - gramont            ",775,CC,"
                        Loyer : 775 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 130 €Honoraires TTC à la charge du locataire : 823.55 €- Dont honoraires TTC réalisation état des lieux : 190.05 €Dépôt de garantie : 645 €
","Ascenseur ; 1 Terrasse ; Surface de 63,35 m² ; Année de construction 2019 ; Bâtiment de 4 étages ; Au 3ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Chauffage central ; Cuisine équipée ; Entrée ; Séjour ; Interphone ; Calme",47.0,11.0,"Jolimont, dans une résidence neuve BBC, agréable logement en intérieur au calme, proche du métro, comprenant: entrée, pièce de vie avec cuisine équipée, deux chambres, salle de bains, WC, terrasse, box vélo et parking.CHAUFFAGE INCLUS (rp)
Assurance Multirisques Privilège *: 14.02 euros / mois
*Services facultatifs, voir conditions en agences."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155139143.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 45,89m² 562€/mois",societe de gestion locative,Appartement,Toulouse,"                location appartement 45,89m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ",562,CC,"
                        Loyer : 562 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 80 €Honoraires TTC à la charge du locataire : 586.04 €- Dont honoraires TTC réalisation état des lieux : 137.67 €Dépôt de garantie : 482 €
","1 Balcon ; Surface de 45,89 m² ; Année de construction 2013 ; Bâtiment de 4 étages ; Au 2ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle d'eau ; 1 Toilette ; Chauffage central ; Entrée ; Séjour ; Séjour de 29 m² ; 1 Parking",38.0,8.0,"Appartement T2 de 46m² au 2ème étage avec grand balcon de 9m² sans aucun vis à vis. Une entrée sur grand séjour avec cuisine ouverte et aménagée de 29m² ouvrant sur balcon. Une chambre spacieuse de 12,50m². Une salle d'eau à l'italienne avec WC. Une parking. Chauffage collectif: l'eau chaude, l'eau froide et le chauffage sont compris dans les charges. Proche métro B, commerces, périphérique, restaurants, Parc de la Maourine."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155155057.htm,"Location Studio Toulouse - 395€/mois - appartement F1/T1/1 pièce 25,39m²",sarl agestis,Appartement,Toulouse,"                location appartement 25,39m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ",395,CC,None,"Disponibilité : 07/04/2020 ; Surface de 25,39 m² ; Au rez-de-chaussée ; 1 Pièce ; 1 Salle d'eau ; 1 Toilette ; Chauffage individuel électrique ; Cuisine coin cuisine ; Entrée ; Séjour",416.0,21.0,"CROIX DAURADE - TOULOUSE/CROIX DAURADE - Rue François Bousquet - Quartier très agréable à vivre, à proximité de tous commerces et des bus - Appartement T1 Bis de 25.39 m² complètement indépendant, type maisonnette, avec une entrée, un séjour avec coin cuisine, une salle d'eau avec WC et une chambre. Cour commune. DPE: F.. A visiter rapidement !
Loyer: 395€ Charges Comprises dont 25€ de provisions sur charges avec régularisation annuelle. Honoraires de location: 253.90€ TTC (Dont Frais de constitution dossier, de visite, bail: 177.73€ + Établissement état des lieux: 76.17€). Dépôt de garantie: 370€."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155208957.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 34m² 699€/mois,a2j immobilier,Appartement,Toulouse,                location appartement 34m² toulouse - les chalets-saint aubin-saint etienne            ,699,CC,"
                        Loyer : 699 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 75 €Honoraires TTC à la charge du locataire : 442 €- Dont honoraires TTC réalisation état des lieux : 102 €Dépôt de garantie : 1,248 €
",Ascenseur ; Vue ; Disponibilité : 31/01/2020 ; Surface de 34 m² ; Bâtiment de 10 étages ; Au 6ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Meublé ; Cuisine américaine équipée ; Entrée ; Situation ville,,,"20. TOULOUSE HYPER CENTRE WILSON, métro JEAN JAURÈS, T2 meublé de 34 m²: Pièce de vie avec cuisine américaine équipée, chambre, salle d'eau avec WC. Vue dégagée - proches tous les commerces - climatisé - résidence sécurisée - métro A et B Loyer 624 euros + 75 euros P/Charges - dépôt de garantie 1248 euros Honoraires à la charge du locataire pour la visite, constitution du dossier et rédaction de bail 340 euros - état des lieux d'entrée 102 euros."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155217655.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 46,95m² 594€/mois",square habitat,Appartement,Toulouse,"                location appartement 46,95m² toulouse - bonnefoy - la roseraie - gramont            ",594,CC,"
                        Loyer : 594 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 56 €Honoraires TTC à la charge du locataire : 610.35 €- Dont honoraires TTC réalisation état des lieux : 140.85 €Dépôt de garantie : 538 €
","1 Balcon ; Surface de 46,95 m² ; Année de construction 2018 ; Au 2ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Chauffage individuel gaz radiateur ; Séjour ; 1 Parking",69.0,16.0,"Quartier Bonnefoy, à proximité immédiate de l'hyper-centre et de la gare Matabiau, dans un secteur actif disposant des commerces et des services accessibles à pied. Appartement T2 de 46.95m² habitable comprenant un séjour avec cuisine ouverte équipée, une chambre, une salle de bains et WC séparés. Un balcon de 2.92m² et une place de parking en sous-sol. Pour tout renseignement, contacter SQUARE HABITAT."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/155251889.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 63m² 625€/mois,,Appartement,Toulouse,                location appartement 63m² toulouse - jolimont-soupetard-bonhoure            ,625,CC,"
                        Loyer : 625 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 75 €Honoraires TTC à la charge du locataire : 700 €Dépôt de garantie : 625 €
",Ascenseur ; 1 Terrasse ; Balcon de 12 m² ; Récent ; Surface de 63 m² ; Année de construction 2020 ; Bâtiment de 3 étages ; Au 2ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Parquet ; Rangements ; Télévision Par Câble ; Chauffage gaz ; Cuisine américaine ; Entrée ; Séjour ; 1 Parking ; Interphone ; Calme,49.0,7.0,"A louer appartement T3 de 63 m², neuf, BBC, situé au 2ème étage avec ascenseur, dans une petite résidence, à proximité des commerces, transports, écoles, à Toulouse, avenue de la Gloire.
Il comprend: une entrée avec placard, un séjour donnant sur une terrasse de 12m², une cuisine ouverte équipée d'une plaque vitrocéramique, d'une hotte aspirante, de placards, deux chambres avec placards, une salle de bains, un WC séparé.
Une place de parking en sous-sol. Carrelage + Parquet au sol + Double vitrage. Chauffage individuel au gaz.
Loyer: 625 + 75 = 700 euros charges comprises. Frais d'agence: 700 euros. Pour plus d'informations contactez Clément de L'AGENCE DE LA VILLE ROSE."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155275983.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 44,61m² 590€/mois",histoire et patrimoine gestion,Appartement,Toulouse,"                location appartement 44,61m² toulouse - rangueil-sauzelong-pech david-pouvourville            ",590,CC,"
                        Loyer : 590 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 90 €Honoraires TTC à la charge du locataire : 579.93 €- Dont honoraires TTC réalisation état des lieux : 0 €
","Ascenseur ; 1 Terrasse ; Surface de 44,61 m² ; Année de construction 2019 ; Bâtiment de 3 étages ; Au 1er étage ; Adapté Pmr ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage gaz collectif ; Séjour de 25 m² ; 1 Parking ; Interphone ; Digicode",,,"Situé dans nouveau quartier urbain et culturel face à la halle de la machine proximité ligne bus Lineo 8 et ligne 23, dans résidence neuve place Marcel Bouilloux, T2 disponible de suite. Il se compose d'une pièce à vivre avec sa cuisine ouverte de 25.13 M², 1 chambre de 12.76 M² avec placard, une salle de bains avec baignoire, un WC séparé, une terrasse de 9.40 M². Une place de parking couverte. Chauffage et eau chaude en collectif (donc compris dans les charges). Dispositif Pinel. N'hésitez pas à nous contacter pour tous renseignements."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155327801.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 45m² 601€/mois,,Appartement,Toulouse,                location appartement 45m² toulouse - saint michel-le busca-empalot-saint agne            ,601,CC,"
                        Loyer : 601 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 105.58 €Honoraires TTC à la charge du locataire : 584.98 €- Dont honoraires TTC réalisation état des lieux : 134.99 €Dépôt de garantie : 495.83 €
",1 Balcon ; Disponibilité : 14/04/2020 ; Surface de 45 m² ; Année de construction 1970 ; Au 5ème étage ; 2 Pièces ; 1 Chambre ; Parquet ; Séjour ; 1 Parking,322.0,75.0,"Saint Michel, à deux pas du centre ville, appartement 2 pièces, très ensoleillé, situé au 6ème étage avec ascenseur comprenant, séjour, cuisine, chambre, salle de bains, WC. Parquet et carrelage. Balcon de 19m². Le chauffage est collectif au gaz. Parking extérieur. Déposez votre dossier de candidature sur notre site Nexity, vous y trouverez cette annonce."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155337273.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 64m² 870€/mois,,Appartement,Toulouse,                location appartement 64m² toulouse - les chalets-saint aubin-saint etienne            ,870,CC,"
                        Loyer : 870 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 70 €Honoraires TTC à la charge du locataire : 800 €Dépôt de garantie : 800 €
",Ascenseur ; Cave ; Disponibilité : 15/02/2020 ; Surface de 64 m² ; Au 3ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Parquet ; Rangements ; Télévision Par Câble ; Chauffage électrique ; Cuisine séparée ; Entrée ; Séjour ; 1 Parking ; Interphone,,,"A louer appartement T3 de 64 m², situé au 3ème étage avec ascenseur, à proximité des commerces, écoles et transports, à Toulouse, rue Bayard.
Il comprend: une entrée avec placard, un séjour, une cuisine fermée équipée d'une plaque vitrocéramique, d'une hotte aspirante, de placards, un couloir avec placard, deux chambres, une salle de bains, un WC séparé.
Une place de parking + un cellier en sous-sol.
Parquet + Carrelage au sol + Double vitrage dans toutes les pièces.
Chauffage individuel électrique.
Loyer: 800 + 70 = 870 euros charges comprises.
Frais d'agence: 800 euros.
Pour plus d'informations contactez Clément de L'AGENCE DE LA VILLE ROSE."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155377873.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 60m² 714€/mois,cabinet claude sanchez,Appartement,Toulouse,                location appartement 60m² toulouse - rangueil-sauzelong-pech david-pouvourville            ,714,CC,None,Ascenseur ; 1 Terrasse ; Surface de 60 m² ; Année de construction 2009 ; Au 3ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel électrique ; Entrée ; Séjour ; Interphone,171.0,8.0,"Quartier Saint AGNE, petite résidence récente et sécurisée située rue Alfred Rambaud
Très agréable appartement de type T3 de 60m² au 3ème étage avec ascenseur. Logement lumineux.
Appartement comprenant: une entrée avec placard aménagé, un vaste séjour lumineux ouvrant sur une
terrasse, une cuisine ouverte sur le séjour aménagée et équipée (plaques de cuissons 4 feux et hotte)
deux chambres avec placards aménagés chacunes, une salle de bain avec double vasque et WC séparé
Une place de parking en sous-sol
Proximité métro Station St-Agne, lignes de bus et commerces.
Contact agence."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155411033.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 52,9m² 615€/mois",,Appartement,Toulouse,"                location appartement 52,9m² toulouse - rangueil-sauzelong-pech david-pouvourville            ",615,CC,"
                        Loyer : 615 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 75 €Honoraires TTC à la charge du locataire : 687.7 €- Dont honoraires TTC réalisation état des lieux : 158.7 €Dépôt de garantie : 540 €
","Ascenseur ; Cave ; 1 Balcon ; Surface de 52,9 m² ; Année de construction 1970 ; Bâtiment de 3 étages ; Au 1er étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Chauffage gaz collectif ; Entrée ; Séjour ; Interphone ; Digicode ; Calme",181.0,42.0,"Rangueil, proche faculté et métro, dans résidence calme, un appartement au 1er étage avec une cave, un parking et comprenant une entrée, un séjour, une cuisine, une chambre, une salle de bains et un WC. Libre
Assurance Multirisques Privilège *: 10.43 euros / mois
*Services facultatifs, voir conditions en agences."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/153152637.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 65,66m² 962€/mois",adl immobilier,Appartement,Toulouse,"                location appartement 65,66m² toulouse - saint michel-le busca-empalot-saint agne            ",962,CC,None,"Ascenseur ; 1 Terrasse ; Gardien ; Surface de 65,66 m² ; Bâtiment de 5 étages ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; Rangements ; Chauffage individuel électrique ; Cuisine américaine équipée ; Entrée ; Séjour ; 2 Parkings",154.0,6.0,"PORT ST SAUVEUR T3 - Port Saint Sauveur - Toulouse, Port Saint-Sauveur, beau T3 de 65 m². A proximité du Métro François Verdier, dans résidence récente sécurisée avec gardien. Au 1er étage, cet appartement se compose d'une entrée, d'une cuisine US équipée ouverte sur Grand séjour avec terrasse sur jardin intérieur, de deux chambres avec placards et d'une salle de bains. chauffage. Électrique. Deux places de Parking sous-sol, cellier, ascenseur. ADL IMMOBILIER - Service Locations: Contactez Christophe SECHAUD. Loyer de 961,72 euros par mois charges comprises dont 90,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 722,26 euros (soit 11,00 euros/m²) dont 196,98 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/153332253.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 64m² 654€/mois,cdc habitat,Appartement,Toulouse,                location appartement 64m² toulouse - saint simon            ,654,CC,None,Ascenseur ; 1 Balcon ; Gardien ; Surface de 64 m² ; Année de construction 2011 ; Au rez-de-chaussée ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel électrique ; 1 Parking,194.0,7.0,"SANS HONORAIRES. Au sein du quartier TIBAOUS à Saint Simon, venez visiter ce très joli T3 en rez-de-chaussée surélevé avec balcon. Cuisine aménagée et équipée (4 plaques vitrocéramiques, hotte et nombreux rangements) ouverte sur le salon. Deux chambres avec placards aménagés. Salle de bains avec baignoire et WC séparés. 1 place de parking en sous-sol vient compléter ce bien. N'hésitez plus !"
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/153381167.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 63,3m² 672€/mois",capitole gestion,Appartement,Toulouse,"                location appartement 63,3m² toulouse - lardenne-les pradettes-basso cambo            ",672,CC,"
                        Loyer : 672 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 50 €Honoraires TTC à la charge du locataire : 559.68 €- Dont honoraires TTC réalisation état des lieux : 189.9 €Dépôt de garantie : 621.87 €
","1 Balcon ; Surface de 63,3 m² ; Année de construction 2012 ; Au 1er étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Salle d'eau ; 1 Toilette ; Rangements ; Chauffage individuel gaz radiateur ; Cuisine coin cuisine équipé ; Entrée ; Séjour ; 1 Parking",36.0,8.0,"227 CHEMIN DU RAMELET MOUNDI, un appartement de type T3 situé au 1er étage comprenant une entrée, un séjour avec coin cuisine équipée (Plaque de cuisson 4 feux, une hotte aspirante) et aménagée, ouvrant sur un balcon, un dégagement, deux chambres dont une avec placard, une salle d'eau avec toilettes. Une place de parking sous-sol.
 
LIBRE IMMÉDIATEMENT."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/153392587.htm,Location Studio Toulouse - 535€/mois - appartement F1/T1/1 pièce 28m²,,Appartement,Toulouse,                location appartement 28m² toulouse - capitole            ,535,CC,"
                        Loyer : 535 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 35 €Honoraires TTC à la charge du locataire : 358 €- Dont honoraires TTC réalisation état des lieux : 84 €Dépôt de garantie : 500 €
",Surface de 28 m² ; Bâtiment de 3 étages ; Au 2ème étage ; 1 Pièce ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage électrique ; Cuisine séparée équipée ; Séjour de 19 m² ; Situation ville ; Calme,587.0,19.0,"A deux pas du parking des Carmes, proche de toutes commodités, dans une rue très calme superbe appartement Type 1 au 2ème étage, lumineux et fonctionnel comportant 1 pièce principale avec cuisine équipée et nombreux rangements ainsi qu'une salle de bains avec WC. A voir vite ! LIBRE DE SUITE OFFICE IMMOBILIER GRENADE."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/153428935.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 59,59m² 680€/mois",sng extensia,Appartement,Toulouse,"                location appartement 59,59m² toulouse - lalande-grand selve            ",680,CC,None,"Ascenseur ; 1 Balcon ; Orientation Sud ; Récent ; Surface de 59,59 m² ; Au 2ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel gaz radiateur ; Cuisine équipée ; Séjour ; 1 Parking",50.0,5.0,"QUIETIS GESTION. RÉSIDENCE NEUVE BBC/ L'ENCRE ET LA PLUME DISPOSITIF PINEL.
La résidence L'Encre et la Plume est proche de tous les transports: à 230 m de la future halte TER Lalande-Église et à 2,3 km de la ligne B du métro. Les résidents seront à proximité de toutes les commodités: à 450 m des commerces, à 1 km du supermarché Aldi et à 1,7 km d'Intermarché. Pour les amoureux de nature et les férus de sport, une base de loisirs se situe à 2,7 km. Quant à la zone d'activités Fondeyre qui comprend 10 650 emplois, elle ne se trouve qu'à 2 km.
Contactez BASTIEN VACHER pour ce bel Appartement T3 d'environ 59.29m² au 2ème étage avec un balcon de 9.73m². Séjour ouvert sur une cuisine équipée d'un plan de travail, un évier, une plaque vitrocéramique 4 feux, une hotte, meubles haut et bas. Deux chambres avec placard et dont une donnant accès au balcon, une salle de bains double vasque et un WC indépendant.
En sous-sol, une place de parking. Loyer de 680,00 euros par mois charges comprises dont 70,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 680,00 euros (soit 11,41 euros/m²) dont 178,77 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/153471761.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 36,79m² 538€/mois",tagerim gestion,Appartement,Toulouse,"                location appartement 36,79m² toulouse - purpan-saint martin du touch            ",538,CC,None,"Ascenseur ; 1 Balcon ; Piscine ; Surface de 36,79 m² ; Année de construction 2013 ; Bâtiment de 4 étages ; Au 2ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; Parquet ; Rangements ; Chauffage gaz collectif radiateur ; Cuisine équipée ; Séjour de 15 m² ; 1 Parking",39.0,9.0,"TOULOUSE (31300) -Chemin de Tournefeuille -LES TOITS TOLOSANS - RÉSIDENCE RÉCENTE BBC avec piscine - A 2 min à pied de la gare TER en direction Station Arènes à 8 min.La résidence est à 500m des écoles (école infirmière et vétérinaire) et commodités. Agréable T2 de 36.79 m² avec un balcon de 6.24 m² au 2e étage, cuisine équipée (plaque vitro, réfrigérateur top, hotte), salle de bains avec douche.parquet stratifié dans la chambre, placard aménagé.Ascenseur, parking en sous-sol,(eau chaude, eau froide et chauffage compris dans les charges)..
Loyer 538€/mois charges comprises dont 79 € de provisions sur charges soumises à régularisation annuelle. Loyer de 538,00 euros par mois charges comprises dont 79,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 459,00 euros (soit 12,48 euros/m²) dont 110,37 euros pour état des lieux (soit 3,00 euros/m²)."
